2014-05-05 21:00:00,34.0,121.0,46.0,25.0,30.0,19.0
2014-05-05 22:00:00,32.0,26.0,56.0,33.0,42.0,31.0
2014-05-05 23:00:00,34.0,28.0,52.0,41.0,,35.0
2014-05-06 00:00:00,35.0,31.0,56.0,45.0,56.0,42.0
2014-05-06 01:00:00,33.0,35.0,63.0,46.0,52.0,47.0
2014-05-06 02:00:00,57.0,47.0,58.0,42.0,47.0,50.0
2014-05-06 03:00:00,81.0,41.0,60.0,49.0,45.0,53.0
2014-05-06 04:00:00,77.0,48.0,65.0,58.0,57.0,47.0
2014-05-06 05:00:00,68.0,51.0,62.0,62.0,70.0,57.0
2014-05-06 06:00:00,61.0,45.0,57.0,68.0,65.0,60.0
2014-05-06 07:00:00,60.0,49.0,56.0,76.0,56.0,60.0
2014-05-06 08:00:00,56.0,53.0,63.0,60.0,76.0,74.0
2014-05-06 09:00:00,67.0,49.0,61.0,66.0,69.0,72.0
2014-05-06 10:00:00,102.0,50.0,59.0,57.0,110.0,70.0
2014-05-06 11:00:00,89.0,46.0,62.0,61.0,61.0,52.0
2014-05-06 12:00:00,62.0,66.0,74.0,63.0,56.0,95.0
2014-05-06 13:00:00,,,74.0,,,110.0
2014-05-06 14:00:00,,,91.0,,,93.0
2014-05-06 15:00:00,,,96.0,,,112.0
2014-05-06 16:00:00,,,100.0,,,101.0
2014-05-06 17:00:00,,,,,,
2014-05-06 18:00:00,,,100.0,,,96.0
2014-05-06 19:00:00,,,113.0,,,109.0
2014-05-06 20:00:00,,,109.0,,,100.0
2014-05-06 21:00:00,,,,,,96.0
2014-05-06 22:00:00,,,128.0,,,100.0
2014-05-06 23:00:00,,,114.0,,,112.0
2014-05-07 00:00:00,,,123.0,,,107.0
2014-05-07 01:00:00,,,124.0,,,120.0
2014-05-07 02:00:00,,,117.0,,,111.0
2014-05-07 03:00:00,,,130.0,,,136.0
2014-05-07 04:00:00,,,132.0,,,127.0
2014-05-07 05:00:00,,,139.0,,,125.0
2014-05-07 06:00:00,,,135.0,,,121.0
2014-05-07 07:00:00,,,151.0,,,118.0
2014-05-07 08:00:00,,,145.0,,,122.0
2014-05-07 09:00:00,,,149.0,,,126.0
2014-05-07 10:00:00,,,82.0,,,72.0
2014-05-07 11:00:00,,,48.0,,,57.0
2014-05-07 12:00:00,,,43.0,,,40.0
2014-05-07 13:00:00,,,,,,
2014-05-07 14:00:00,,,42.0,,,49.0
2014-05-07 15:00:00,,,57.0,,,33.0
2014-05-07 16:00:00,,,47.0,,,28.0
2014-05-07 17:00:00,,,64.0,,,20.0
2014-05-07 18:00:00,,,78.0,,,19.0
2014-05-07 19:00:00,,,149.0,,,44.0
2014-05-07 20:00:00,,,20.0,,,
2014-05-07 21:00:00,,,19.0,,,
2014-05-07 22:00:00,,,16.0,,,31.0
2014-05-07 23:00:00,,,16.0,,,16.0
2014-05-08 00:00:00,,,20.0,,,18.0
2014-05-08 01:00:00,,,23.0,,,27.0
2014-05-08 02:00:00,,,56.0,,,57.0
2014-05-08 03:00:00,,,114.0,,,97.0
2014-05-08 04:00:00,,,115.0,,,123.0
2014-05-08 05:00:00,,,118.0,,,116.0
2014-05-08 06:00:00,,,112.0,,,112.0
2014-05-08 07:00:00,,,105.0,,,113.0
2014-05-08 08:00:00,,,70.0,,,114.0
2014-05-08 09:00:00,,,83.0,,,101.0
2014-05-08 10:00:00,,,92.0,,,97.0
2014-05-08 11:00:00,,,80.0,,,80.0
2014-05-08 12:00:00,,,65.0,,,
2014-05-08 13:00:00,,,49.0,,,32.0
2014-05-08 14:00:00,57.0,47.0,56.0,60.0,49.0,66.0
2014-05-08 15:00:00,57.0,47.0,59.0,60.0,49.0,49.0
2014-05-08 16:00:00,64.0,53.0,54.0,53.0,51.0,59.0
2014-05-08 17:00:00,62.0,51.0,68.0,60.0,48.0,48.0
2014-05-08 18:00:00,69.0,56.0,71.0,73.0,69.0,55.0
2014-05-08 19:00:00,81.0,61.0,61.0,67.0,64.0,41.0
2014-05-08 20:00:00,77.0,58.0,68.0,60.0,52.0,52.0
2014-05-08 21:00:00,64.0,57.0,68.0,56.0,53.0,65.0
2014-05-08 22:00:00,62.0,54.0,73.0,60.0,64.0,56.0
2014-05-08 23:00:00,79.0,62.0,64.0,60.0,52.0,49.0
2014-05-09 00:00:00,75.0,53.0,58.0,60.0,49.0,56.0
2014-05-09 01:00:00,57.0,49.0,61.0,66.0,54.0,63.0
2014-05-09 02:00:00,73.0,52.0,65.0,67.0,56.0,69.0
2014-05-09 03:00:00,88.0,55.0,71.0,62.0,60.0,72.0
2014-05-09 04:00:00,75.0,58.0,80.0,63.0,68.0,66.0
2014-05-09 05:00:00,70.0,63.0,84.0,67.0,80.0,54.0
2014-05-09 06:00:00,77.0,62.0,70.0,76.0,81.0,46.0
2014-05-09 07:00:00,73.0,58.0,67.0,63.0,67.0,53.0
2014-05-09 08:00:00,72.0,58.0,79.0,63.0,66.0,76.0
2014-05-09 09:00:00,76.0,73.0,84.0,76.0,82.0,76.0
2014-05-09 10:00:00,76.0,70.0,89.0,98.0,94.0,85.0
2014-05-09 11:00:00,74.0,77.0,90.0,96.0,105.0,82.0
2014-05-09 12:00:00,98.0,74.0,,102.0,98.0,
2014-05-09 13:00:00,90.0,79.0,,96.0,98.0,
2014-05-09 14:00:00,90.0,79.0,,105.0,79.0,
2014-05-09 15:00:00,85.0,71.0,50.0,96.0,74.0,74.0
2014-05-09 16:00:00,79.0,67.0,49.0,83.0,67.0,73.0
2014-05-09 17:00:00,79.0,69.0,75.0,60.0,61.0,68.0
2014-05-09 18:00:00,88.0,70.0,78.0,71.0,67.0,77.0
2014-05-09 19:00:00,88.0,73.0,69.0,72.0,76.0,54.0
2014-05-09 20:00:00,81.0,59.0,41.0,55.0,53.0,38.0
2014-05-09 21:00:00,84.0,47.0,34.0,40.0,35.0,36.0
2014-05-09 22:00:00,89.0,35.0,42.0,39.0,37.0,44.0
2014-05-09 23:00:00,79.0,34.0,48.0,41.0,38.0,54.0
2014-05-10 00:00:00,68.0,42.0,54.0,44.0,49.0,52.0
2014-05-10 01:00:00,55.0,52.0,58.0,56.0,54.0,52.0
2014-05-10 02:00:00,63.0,47.0,60.0,59.0,54.0,52.0
2014-05-10 03:00:00,62.0,46.0,52.0,58.0,57.0,40.0
2014-05-10 04:00:00,58.0,47.0,45.0,47.0,47.0,43.0
2014-05-10 05:00:00,58.0,42.0,40.0,49.0,48.0,36.0
2014-05-10 06:00:00,56.0,34.0,39.0,49.0,45.0,36.0
2014-05-10 07:00:00,60.0,37.0,39.0,40.0,44.0,41.0
2014-05-10 08:00:00,56.0,38.0,44.0,38.0,44.0,40.0
2014-05-10 09:00:00,56.0,33.0,40.0,46.0,48.0,41.0
2014-05-10 10:00:00,58.0,33.0,47.0,45.0,48.0,46.0
2014-05-10 11:00:00,56.0,34.0,53.0,46.0,56.0,48.0
2014-05-10 12:00:00,65.0,50.0,52.0,52.0,55.0,52.0
2014-05-10 13:00:00,61.0,51.0,54.0,59.0,57.0,52.0
2014-05-10 14:00:00,60.0,50.0,50.0,59.0,,56.0
2014-05-10 15:00:00,60.0,48.0,49.0,59.0,,59.0
2014-05-10 16:00:00,61.0,49.0,61.0,63.0,59.0,61.0
2014-05-10 17:00:00,65.0,53.0,60.0,67.0,62.0,62.0
2014-05-10 18:00:00,55.0,52.0,62.0,71.0,60.0,56.0
2014-05-10 19:00:00,56.0,56.0,62.0,57.0,70.0,56.0
2014-05-10 20:00:00,61.0,54.0,64.0,70.0,60.0,61.0
2014-05-10 21:00:00,64.0,45.0,73.0,62.0,66.0,65.0
2014-05-10 22:00:00,69.0,54.0,77.0,66.0,76.0,67.0
2014-05-10 23:00:00,83.0,45.0,,67.0,80.0,66.0
2014-05-11 00:00:00,87.0,46.0,55.0,54.0,57.0,32.0
2014-05-11 01:00:00,84.0,43.0,26.0,46.0,34.0,28.0
2014-05-11 02:00:00,41.0,25.0,29.0,34.0,35.0,35.0
2014-05-11 03:00:00,35.0,28.0,38.0,35.0,42.0,47.0
2014-05-11 04:00:00,38.0,38.0,47.0,40.0,39.0,50.0
2014-05-11 05:00:00,45.0,37.0,45.0,51.0,46.0,53.0
2014-05-11 06:00:00,44.0,35.0,40.0,43.0,49.0,51.0
2014-05-11 07:00:00,49.0,29.0,48.0,46.0,49.0,48.0
2014-05-11 08:00:00,55.0,24.0,43.0,42.0,47.0,41.0
2014-05-11 09:00:00,47.0,20.0,31.0,41.0,40.0,38.0
2014-05-11 10:00:00,47.0,21.0,31.0,31.0,31.0,34.0
2014-05-11 11:00:00,29.0,18.0,28.0,30.0,28.0,29.0
2014-05-11 12:00:00,14.0,6.0,8.0,22.0,26.0,24.0
2014-05-11 13:00:00,12.0,8.0,6.0,23.0,24.0,12.0
2014-05-11 14:00:00,4.0,4.0,6.0,9.0,14.0,12.0
2014-05-11 15:00:00,10.0,3.0,3.0,8.0,10.0,11.0
2014-05-11 16:00:00,9.0,3.0,3.0,3.0,4.0,11.0
2014-05-11 17:00:00,7.0,3.0,6.0,3.0,3.0,9.0
2014-05-11 18:00:00,7.0,7.0,10.0,3.0,3.0,7.0
2014-05-11 19:00:00,11.0,3.0,13.0,7.0,8.0,5.0
2014-05-11 20:00:00,12.0,3.0,34.0,3.0,3.0,18.0
2014-05-11 21:00:00,14.0,8.0,29.0,5.0,5.0,19.0
2014-05-11 22:00:00,22.0,16.0,35.0,10.0,7.0,25.0
2014-05-11 23:00:00,29.0,17.0,34.0,19.0,16.0,29.0
2014-05-12 00:00:00,23.0,17.0,36.0,17.0,14.0,34.0
2014-05-12 01:00:00,33.0,14.0,42.0,31.0,19.0,27.0
2014-05-12 02:00:00,34.0,19.0,36.0,32.0,22.0,31.0
2014-05-12 03:00:00,38.0,15.0,49.0,41.0,18.0,30.0
2014-05-12 04:00:00,38.0,14.0,34.0,38.0,19.0,39.0
2014-05-12 05:00:00,37.0,9.0,34.0,37.0,20.0,25.0
2014-05-12 06:00:00,37.0,9.0,12.0,19.0,33.0,29.0
2014-05-12 07:00:00,34.0,18.0,13.0,12.0,25.0,50.0
2014-05-12 08:00:00,24.0,18.0,10.0,8.0,22.0,59.0
2014-05-12 09:00:00,47.0,14.0,12.0,13.0,25.0,64.0
2014-05-12 10:00:00,70.0,5.0,16.0,18.0,31.0,46.0
2014-05-12 11:00:00,41.0,3.0,14.0,27.0,34.0,24.0
2014-05-12 12:00:00,6.0,10.0,9.0,20.0,20.0,13.0
2014-05-12 13:00:00,23.0,16.0,15.0,17.0,19.0,13.0
2014-05-12 14:00:00,4.0,11.0,14.0,16.0,15.0,12.0
2014-05-12 15:00:00,15.0,10.0,16.0,,22.0,20.0
2014-05-12 16:00:00,3.0,13.0,26.0,,15.0,19.0
2014-05-12 17:00:00,,,49.0,,,27.0
2014-05-12 18:00:00,,,47.0,,,24.0
2014-05-12 19:00:00,,,46.0,,,36.0
2014-05-12 20:00:00,,,64.0,,,40.0
2014-05-12 21:00:00,,,,,,
2014-05-12 22:00:00,54.0,35.0,67.0,54.0,59.0,60.0
2014-05-12 23:00:00,47.0,39.0,70.0,50.0,59.0,59.0
2014-05-13 00:00:00,68.0,27.0,61.0,71.0,60.0,64.0
2014-05-13 01:00:00,72.0,23.0,47.0,70.0,57.0,61.0
2014-05-13 02:00:00,66.0,16.0,55.0,57.0,43.0,58.0
2014-05-13 03:00:00,59.0,21.0,48.0,55.0,39.0,52.0
2014-05-13 04:00:00,51.0,30.0,48.0,46.0,41.0,54.0
2014-05-13 05:00:00,50.0,24.0,46.0,41.0,42.0,47.0
2014-05-13 06:00:00,53.0,23.0,56.0,45.0,45.0,52.0
2014-05-13 07:00:00,48.0,25.0,47.0,48.0,53.0,63.0
2014-05-13 08:00:00,50.0,32.0,56.0,43.0,56.0,72.0
2014-05-13 09:00:00,52.0,35.0,79.0,41.0,71.0,78.0
2014-05-13 10:00:00,68.0,44.0,79.0,68.0,73.0,78.0
2014-05-13 11:00:00,78.0,63.0,,89.0,90.0,79.0
2014-05-13 12:00:00,97.0,77.0,,99.0,90.0,100.0
2014-05-13 13:00:00,105.0,88.0,123.0,97.0,99.0,97.0
2014-05-13 14:00:00,97.0,88.0,123.0,107.0,110.0,96.0
2014-05-13 15:00:00,103.0,72.0,,92.0,101.0,60.0
2014-05-13 16:00:00,61.0,59.0,69.0,74.0,101.0,
2014-05-13 17:00:00,56.0,37.0,68.0,79.0,105.0,37.0
2014-05-13 18:00:00,43.0,41.0,63.0,49.0,104.0,24.0
2014-05-13 19:00:00,42.0,40.0,44.0,31.0,109.0,20.0
2014-05-13 20:00:00,,,43.0,,,23.0
2014-05-13 21:00:00,,,56.0,,,29.0
2014-05-13 22:00:00,,,,,,
2014-05-13 23:00:00,,,38.0,,,16.0
2014-05-14 00:00:00,,,41.0,,,21.0
2014-05-14 01:00:00,,,38.0,,,22.0
2014-05-14 02:00:00,,,45.0,,,35.0
2014-05-14 03:00:00,68.0,63.0,48.0,32.0,40.0,30.0
2014-05-14 04:00:00,64.0,57.0,31.0,47.0,34.0,35.0
2014-05-14 05:00:00,48.0,46.0,28.0,27.0,30.0,19.0
2014-05-14 06:00:00,32.0,37.0,26.0,22.0,23.0,15.0
2014-05-14 07:00:00,29.0,22.0,21.0,14.0,16.0,18.0
2014-05-14 08:00:00,22.0,15.0,22.0,16.0,16.0,17.0
2014-05-14 09:00:00,19.0,19.0,14.0,19.0,14.0,11.0
2014-05-14 10:00:00,17.0,12.0,14.0,10.0,13.0,7.0
2014-05-14 11:00:00,16.0,11.0,16.0,11.0,9.0,11.0
2014-05-14 12:00:00,11.0,16.0,19.0,7.0,8.0,12.0
2014-05-14 13:00:00,8.0,9.0,42.0,11.0,9.0,4.0
2014-05-14 14:00:00,17.0,10.0,20.0,8.0,13.0,12.0
2014-05-14 15:00:00,17.0,9.0,22.0,9.0,10.0,10.0
2014-05-14 16:00:00,10.0,9.0,,11.0,8.0,12.0
2014-05-14 17:00:00,10.0,9.0,,12.0,7.0,8.0
2014-05-14 18:00:00,8.0,4.0,18.0,12.0,13.0,11.0
2014-05-14 19:00:00,,,26.0,,,34.0
2014-05-14 20:00:00,,,24.0,,,15.0
2014-05-14 21:00:00,,,36.0,,,20.0
2014-05-14 22:00:00,,,37.0,,,27.0
2014-05-14 23:00:00,,,42.0,,,29.0
2014-05-15 00:00:00,,,42.0,,,25.0
2014-05-15 01:00:00,,,59.0,,,26.0
2014-05-15 02:00:00,,,61.0,,,37.0
2014-05-15 03:00:00,,,56.0,,,42.0
2014-05-15 04:00:00,,,46.0,,,46.0
2014-05-15 05:00:00,,,,,,
2014-05-15 06:00:00,,,,,,
2014-05-15 07:00:00,,,29.0,,,43.0
2014-05-15 08:00:00,,,35.0,,,45.0
2014-05-15 09:00:00,,,50.0,,,50.0
2014-05-15 10:00:00,50.0,30.0,41.0,33.0,51.0,55.0
2014-05-15 11:00:00,57.0,49.0,46.0,36.0,57.0,59.0
2014-05-15 12:00:00,46.0,67.0,60.0,56.0,52.0,43.0
2014-05-15 13:00:00,48.0,86.0,,50.0,56.0,61.0
2014-05-15 14:00:00,88.0,94.0,,59.0,71.0,64.0
2014-05-15 15:00:00,121.0,125.0,111.0,81.0,87.0,80.0
2014-05-15 16:00:00,134.0,156.0,,100.0,97.0,95.0
2014-05-15 17:00:00,165.0,177.0,144.0,116.0,116.0,95.0
2014-05-15 18:00:00,174.0,184.0,109.0,109.0,105.0,103.0
2014-05-15 19:00:00,162.0,177.0,122.0,104.0,106.0,105.0
2014-05-15 20:00:00,156.0,173.0,120.0,105.0,89.0,83.0
2014-05-15 21:00:00,149.0,166.0,102.0,85.0,73.0,70.0
2014-05-15 22:00:00,145.0,140.0,108.0,75.0,76.0,84.0
2014-05-15 23:00:00,145.0,147.0,116.0,74.0,82.0,95.0
2014-05-16 00:00:00,149.0,133.0,140.0,76.0,85.0,88.0
2014-05-16 01:00:00,158.0,156.0,120.0,81.0,87.0,112.0
2014-05-16 02:00:00,155.0,177.0,99.0,89.0,86.0,83.0
2014-05-16 03:00:00,124.0,139.0,92.0,105.0,102.0,76.0
2014-05-16 04:00:00,121.0,132.0,91.0,96.0,98.0,84.0
2014-05-16 05:00:00,114.0,134.0,84.0,86.0,94.0,78.0
2014-05-16 06:00:00,104.0,128.0,82.0,92.0,84.0,86.0
2014-05-16 07:00:00,100.0,121.0,84.0,89.0,89.0,90.0
2014-05-16 08:00:00,94.0,126.0,90.0,92.0,90.0,84.0
2014-05-16 09:00:00,108.0,126.0,73.0,92.0,96.0,88.0
2014-05-16 10:00:00,99.0,46.0,47.0,76.0,89.0,60.0
2014-05-16 11:00:00,48.0,29.0,47.0,37.0,58.0,59.0
2014-05-16 12:00:00,25.0,20.0,35.0,21.0,43.0,57.0
2014-05-16 13:00:00,15.0,15.0,32.0,16.0,27.0,49.0
2014-05-16 14:00:00,11.0,9.0,34.0,16.0,23.0,30.0
2014-05-16 15:00:00,8.0,16.0,27.0,16.0,21.0,26.0
2014-05-16 16:00:00,19.0,25.0,,18.0,15.0,66.0
2014-05-16 17:00:00,38.0,20.0,20.0,13.0,15.0,48.0
2014-05-16 18:00:00,31.0,16.0,38.0,17.0,27.0,45.0
2014-05-16 19:00:00,17.0,18.0,54.0,17.0,25.0,29.0
2014-05-16 20:00:00,17.0,27.0,46.0,22.0,28.0,31.0
2014-05-16 21:00:00,31.0,29.0,57.0,21.0,31.0,34.0
2014-05-16 22:00:00,36.0,40.0,55.0,30.0,42.0,50.0
2014-05-16 23:00:00,44.0,54.0,70.0,48.0,81.0,70.0
2014-05-17 00:00:00,69.0,95.0,66.0,59.0,55.0,54.0
2014-05-17 01:00:00,79.0,92.0,56.0,48.0,50.0,50.0
2014-05-17 02:00:00,69.0,73.0,65.0,48.0,52.0,51.0
2014-05-17 03:00:00,66.0,69.0,63.0,54.0,54.0,53.0
2014-05-17 04:00:00,74.0,56.0,60.0,62.0,57.0,62.0
2014-05-17 05:00:00,88.0,66.0,64.0,114.0,83.0,62.0
2014-05-17 06:00:00,63.0,72.0,56.0,110.0,75.0,64.0
2014-05-17 07:00:00,56.0,75.0,67.0,71.0,74.0,68.0
2014-05-17 08:00:00,63.0,75.0,78.0,68.0,81.0,66.0
2014-05-17 09:00:00,68.0,75.0,69.0,60.0,91.0,63.0
2014-05-17 10:00:00,83.0,70.0,71.0,72.0,90.0,74.0
2014-05-17 11:00:00,102.0,93.0,87.0,74.0,85.0,92.0
2014-05-17 12:00:00,99.0,112.0,88.0,92.0,79.0,94.0
2014-05-17 13:00:00,107.0,109.0,89.0,86.0,90.0,79.0
2014-05-17 14:00:00,85.0,96.0,80.0,103.0,81.0,66.0
2014-05-17 15:00:00,47.0,82.0,63.0,62.0,50.0,44.0
2014-05-17 16:00:00,62.0,60.0,69.0,47.0,51.0,51.0
2014-05-17 17:00:00,64.0,69.0,68.0,57.0,61.0,50.0
2014-05-17 18:00:00,74.0,84.0,77.0,58.0,54.0,63.0
2014-05-17 19:00:00,63.0,67.0,63.0,46.0,48.0,70.0
2014-05-17 20:00:00,65.0,65.0,69.0,51.0,56.0,49.0
2014-05-17 21:00:00,55.0,65.0,78.0,55.0,60.0,52.0
2014-05-17 22:00:00,55.0,58.0,87.0,64.0,69.0,63.0
2014-05-17 23:00:00,61.0,57.0,62.0,82.0,85.0,55.0
2014-05-18 00:00:00,52.0,58.0,69.0,72.0,41.0,50.0
2014-05-18 01:00:00,63.0,51.0,46.0,60.0,40.0,59.0
2014-05-18 02:00:00,58.0,59.0,32.0,53.0,70.0,52.0
2014-05-18 03:00:00,60.0,44.0,34.0,47.0,54.0,55.0
2014-05-18 04:00:00,65.0,30.0,41.0,47.0,50.0,58.0
2014-05-18 05:00:00,57.0,36.0,43.0,50.0,53.0,59.0
2014-05-18 06:00:00,66.0,45.0,45.0,50.0,51.0,57.0
2014-05-18 07:00:00,75.0,36.0,39.0,43.0,62.0,59.0
2014-05-18 08:00:00,70.0,43.0,47.0,44.0,60.0,62.0
